latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
-33.51232089,-70.78779692,44.2359,0.8019,"POLYGON((-70.7877650546043 -33.5123539223946, -70.7877603976176 -33.5122914287724, -70.7878287940907 -33.512287852302, -70.7878334511262 -33.5123503459201, -70.7877650546043 -33.5123539223946))",47RFF6Q6+3VG3
-33.42678151,-70.70771662,129.3197,0.7862,"POLYGON((-70.7076527972902 -33.4267271512381, -70.7077477158438 -33.4267098210306, -70.7077804491345 -33.4268358733361, -70.7076855304524 -33.4268532035724, -70.7076527972902 -33.4267271512381))",47RFH7FR+7WMJ
-33.45173898,-70.77633046,37.739,0.7451,"POLYGON((-70.7763022815753 -33.4517708996929, -70.7763000467894 -33.4517085387894, -70.7763586560348 -33.4517070628922, -70.7763608908626 -33.4517694237932, -70.7763022815753 -33.4517708996929))",47RFG6XF+8F3F
-33.51110698,-70.61509102,35.7967,0.7406,"POLYGON((-70.6150624792164 -33.5111376920781, -70.6150637974396 -33.5110754364883, -70.615119555204 -33.511076264948, -70.6151182370205 -33.5111385205372, -70.6150624792164 -33.5111376920781))",47RFF9QM+HX3J
-33.39400284,-70.56787927,76.7177,0.9054,"POLYGON((-70.5678150732141 -33.3940194087257, -70.567847686336 -33.3939531118599, -70.5679434734088 -33.3939862670384, -70.5679108603493 -33.3940525639271, -70.5678150732141 -33.3940194087257))",47RFJC4J+9RXX
-33.49771191,-70.72725191,32.2317,0.7182,"POLYGON((-70.727227484518 -33.4977418224908, -70.7272182145164 -33.4976891731252, -70.7272763246359 -33.49768199127, -70.7272855946721 -33.4977346406301, -70.727227484518 -33.4977418224908))",47RFG72F+W39H
-33.43356315,-70.76396276,108.6981,0.7732,"POLYGON((-70.763890604327 -33.4335335477757, -70.7639806633619 -33.4334974962676, -70.7640349074164 -33.4335927543382, -70.7639448483091 -33.4336288058876, -70.763890604327 -33.4335335477757))",47RFH68P+HCFC
-33.50651159,-70.63140493,29.1732,0.8023,"POLYGON((-70.6313762993108 -33.5065367495426, -70.6313809830285 -33.5064831990838, -70.6314335423243 -33.506486425229, -70.6314288586389 -33.5065399756887, -70.6313762993108 -33.5065367495426))",47RFF9V9+9CXC
-33.51234044,-70.59609321,111.1482,0.7653,"POLYGON((-70.5960238361849 -33.5123299889188, -70.5960518913303 -33.5123281809276, -70.5960488158918 -33.5122946942539, -70.5961480880223 -33.5122882966903, -70.5961564967951 -33.5123798537492, -70.5960291693972 -33.5123880593155, -70.5960238361849 -33.5123299889188))",47RFFCQ3+3H76
-33.44031842,-70.63172989,68.9411,0.8664,"POLYGON((-70.6316798788241 -33.440350782419, -70.6316939880224 -33.4402748464879, -70.6317798975741 -33.4402860659838, -70.6317657884494 -33.4403620019229, -70.6316798788241 -33.440350782419))",47RFH959+V8C8
-33.44775768,-70.59326123,112.4142,0.8583,"POLYGON((-70.5931751309626 -33.4477577905412, -70.5933025210162 -33.4476943396619, -70.5933473274873 -33.4477575576876, -70.593219937378 -33.447821008614, -70.5931751309626 -33.4477577905412))",47RFHC24+VMXP
-33.52695483,-70.70104851,100.5896,0.7979,"POLYGON((-70.700983848506 -33.5269027129035, -70.7010488910305 -33.5268796734563, -70.7011131626258 -33.527006949049, -70.7010481200265 -33.5270299885318, -70.700983848506 -33.5269027129035))",47RFF7FX+6H8V
-33.39121716,-70.68094289,44.622,0.7788,"POLYGON((-70.6808959577578 -33.3912334250314, -70.6809218696363 -33.39117838708, -70.6809898082664 -33.3912008945537, -70.6809638964257 -33.3912559325177, -70.6808959577578 -33.3912334250314))",47RFJ859+GJ79
-33.43166807,-70.71874549,87.377,0.8594,"POLYGON((-70.7186733138098 -33.4316483982968, -70.7188224833226 -33.431627129755, -70.7188299554376 -33.431663972295, -70.718779878551 -33.4316711122634, -70.7187854745023 -33.431698704113, -70.7186863817856 -33.4317128327025, -70.7186733138098 -33.4316483982968))",47RFH79J+8GJ6
-33.48729437,-70.76166847,58.7056,0.8494,"POLYGON((-70.7616219092718 -33.4873243951647, -70.7616249400148 -33.4872613099476, -70.7617150363586 -33.4872643489218, -70.7617120056814 -33.4873274341389, -70.7616219092718 -33.4873243951647))",47RFG67Q+38P8
-33.48426756,-70.76196671,30.1034,0.7597,"POLYGON((-70.7619133184006 -33.4842531091555, -70.7620207211584 -33.4842548533289, -70.7620200927976 -33.484282022734, -70.7619126900063 -33.4842802785616, -70.7619133184006 -33.4842531091555))",47RFG68Q+76V6
-33.40095767,-70.70848599,43.6678,0.7435,"POLYGON((-70.7084363453661 -33.4009707808033, -70.7084533065671 -33.4009236913293, -70.7085356312066 -33.4009445524416, -70.7085186700471 -33.4009916419254, -70.7084363453661 -33.4009707808033))",47RFH7XR+JJ6M
-33.46430608,-70.74129863,171.7667,0.8033,"POLYGON((-70.7412314 -33.4643247, -70.7412065 -33.4642802, -70.7413529 -33.4642228, -70.7413777 -33.4642674, -70.7413416 -33.4642815, -70.7413777 -33.4643464, -70.7412676 -33.4643896, -70.7412314 -33.4643247))",47RFG7P5+7FGM
-33.41217465,-70.70292381,116.5013,0.8253,"POLYGON((-70.7028230333665 -33.4121989099681, -70.7028264209639 -33.4121420897183, -70.7030245852153 -33.4121503990874, -70.7030211977468 -33.4122072193386, -70.7028230333665 -33.4121989099681))",47RFH7QW+4RP3
-33.48432903,-70.65958487,129.4964,0.8747,"POLYGON((-70.659510771819 -33.484279612822, -70.6595934223929 -33.4842499974378, -70.6596589707933 -33.4843784441636, -70.6595763201271 -33.4844080595926, -70.659510771819 -33.484279612822))",47RFG88R+757V
-33.41748756,-70.56544892,34.6355,0.7441,"POLYGON((-70.565416171428 -33.4175213615377, -70.5654409614285 -33.4174445292277, -70.5654816621021 -33.4174537643475, -70.5654568721356 -33.4175305966646, -70.565416171428 -33.4175213615377))",47RFHCMM+2R3G
-33.39432425,-70.65699321,94.0031,0.8608,"POLYGON((-70.6569580979722 -33.3943831352792, -70.6569479566954 -33.3942704603419, -70.657028316522 -33.3942653711514, -70.6570384579013 -33.3943780460787, -70.6569580979722 -33.3943831352792))",47RFJ84V+76C2
-33.42721689,-70.73202142,53.7251,0.8261,"POLYGON((-70.7319900212259 -33.4272561078797, -70.7319822098974 -33.4271829673999, -70.732052826704 -33.4271776648216, -70.7320606380905 -33.4272508052952, -70.7319900212259 -33.4272561078797))",47RFH7F9+4597
-33.51915587,-70.56204131,117.5947,0.9126,"POLYGON((-70.5619527 -33.5191865, -70.5619547 -33.5191214, -70.56213 -33.5191253, -70.5621279 -33.5191903, -70.5619527 -33.5191865))",47RFFCJQ+85PP
-33.51502097,-70.6871872,24.0161,0.7289,"POLYGON((-70.6871564513933 -33.5149964673425, -70.6871902355863 -33.5149855058375, -70.6872179630379 -33.5150454677088, -70.6871841788261 -33.5150564292217, -70.6871564513933 -33.5149964673425))",47RFF8M7+X4W2
-33.45977717,-70.7508582,240.7169,0.7646,"POLYGON((-70.7508333231181 -33.4598987861232, -70.7507778441355 -33.4596907606536, -70.7508965666483 -33.4596685159173, -70.7509319290159 -33.4598011110534, -70.7508991584133 -33.4598072512126, -70.7509192752651 -33.459882681491, -70.7508333231181 -33.4598987861232))",47RFG6RX+3MJW
-33.43694267,-70.69872265,7.2872,0.6851,"POLYGON((-70.6987072079008 -33.4369541578071, -70.6987067685843 -33.4369316183895, -70.6987380949893 -33.4369311891879, -70.6987385343136 -33.4369537286051, -70.6987072079008 -33.4369541578071))",47RFH872+6GC9
-33.52148834,-70.59444601,4.7324,0.6737,"POLYGON((-70.5944360108574 -33.5215002836283, -70.5944373978627 -33.5214756577586, -70.5944559997782 -33.52147639278, -70.5944546127782 -33.5215010186498, -70.5944360108574 -33.5215002836283))",47RFFCH4+C63G
-33.39614792,-70.72195266,62.8948,0.8845,"POLYGON((-70.7218930940632 -33.3961562827468, -70.7219371886239 -33.3960989453686, -70.7220122262182 -33.3961395475859, -70.7219681316887 -33.3961968849896, -70.7218930940632 -33.3961562827468))",47RFJ73H+G6V4
-33.45766931,-70.57656881,45.3357,0.7468,"POLYGON((-70.5765412668823 -33.4577089748281, -70.5765407866584 -33.4576298668485, -70.5765963410813 -33.4576296298934, -70.576596821356 -33.4577087378713, -70.5765412668823 -33.4577089748281))",47RFGCRF+W9M9
-33.51343104,-70.69830631,45.6621,0.8479,"POLYGON((-70.6982592115234 -33.5134137396294, -70.6983263556032 -33.5133913686718, -70.6983534008777 -33.5134483263583, -70.6982862567622 -33.5134706973316, -70.6982592115234 -33.5134137396294))",47RFF8P2+JMGJ
-33.52735132,-70.67440597,9.8454,0.6627,"POLYGON((-70.6743911403426 -33.5273673108537, -70.6743905320214 -33.5273357557344, -70.6744207949149 -33.5273353464978, -70.674421403247 -33.5273669016167, -70.6743911403426 -33.5273673108537))",47RFF8FG+365R
-33.50541308,-70.78524328,393.3647,0.8752,"POLYGON((-70.7851862 -33.5056213, -70.7852124 -33.5051842, -70.7852948 -33.5051877, -70.7852738 -33.5055398, -70.7853139 -33.5055415, -70.7853109 -33.5055917, -70.7852708 -33.50559, -70.7852687 -33.5056248, -70.7851862 -33.5056213))",47RFF6V7+RWJC
-33.41891589,-70.69737606,68.5887,0.7758,"POLYGON((-70.6973421063165 -33.418969546248, -70.6973499881673 -33.418859219364, -70.6974100129727 -33.4188622349372, -70.6974021311972 -33.4189725618224, -70.6973421063165 -33.418969546248))",47RFH8J3+C2Q9
-33.49341995,-70.55555991,56.5531,0.7397,"POLYGON((-70.5555010872898 -33.4934253774178, -70.5555747669198 -33.4933719559841, -70.5556187284305 -33.4934145202476, -70.5555450487932 -33.4934679417072, -70.5555010872898 -33.4934253774178))",47RFGC4V+JQP6
-33.49092656,-70.6234124,25.1319,0.7696,"POLYGON((-70.6233956716302 -33.4909576767474, -70.6233879017203 -33.4908992848245, -70.6234291289137 -33.4908954334671, -70.6234368988507 -33.4909538253867, -70.6233956716302 -33.4909576767474))",47RFG95G+JJGX
-33.50144607,-70.62890771,8.8856,0.7132,"POLYGON((-70.6288887140813 -33.5014575354071, -70.6288882938498 -33.5014351056163, -70.628926707232 -33.5014346004779, -70.6289271274732 -33.5014570302684, -70.6288887140813 -33.5014575354071))",47RFF9XC+CCG5
-33.49742147,-70.63462266,21.9511,0.6613,"POLYGON((-70.6345998925942 -33.4974444393114, -70.6345949911821 -33.497402634024, -70.6346454299129 -33.4973984829969, -70.6346503313491 -33.4974402882815, -70.6345998925942 -33.4974444393114))",47RFG938+25J2
-33.49017849,-70.73366454,96.4935,0.8048,"POLYGON((-70.7336275200231 -33.4902418905303, -70.7336278236931 -33.490114973621, -70.7337015545851 -33.490115097454, -70.7337012510205 -33.4902420143605, -70.7336275200231 -33.4902418905303))",47RFG758+WGGW
-33.48386613,-70.65435286,167.0986,0.6992,"POLYGON((-70.6542847692571 -33.4837920948661, -70.6543891205684 -33.4837699721168, -70.6544099356519 -33.4838389125774, -70.6543751079694 -33.4838462961486, -70.6544100018992 -33.4839618662377, -70.6543404781098 -33.4839766054572, -70.6542847692571 -33.4837920948661))",47RFG88W+F728
-33.46660107,-70.77224486,73.8152,0.7695,"POLYGON((-70.7722445079117 -33.4666657696994, -70.7721897891404 -33.466555731904, -70.7722452007425 -33.4665363762597, -70.7722999195737 -33.4666464140273, -70.7722445079117 -33.4666657696994))",47RFG6MH+942R
-33.47293447,-70.62593987,52.3505,0.7374,"POLYGON((-70.6259108206064 -33.4729733107791, -70.625924590867 -33.4729234124249, -70.6258873502231 -33.4729161943468, -70.6258942277087 -33.4728912728897, -70.6259834602337 -33.4729085681484, -70.6259628125406 -33.472983387969, -70.6259108206064 -33.4729733107791))",47RFG9GF+RJFQ
-33.44089281,-70.72262096,41.5254,0.7714,"POLYGON((-70.7225908113414 -33.4409287460419, -70.7225981367344 -33.4408532586981, -70.7226511030575 -33.4408568713617, -70.7226437777103 -33.4409323587072, -70.7225908113414 -33.4409287460419))",47RFH75G+JXR6
-33.50442948,-70.56861082,5.3942,0.6678,"POLYGON((-70.5685975447449 -33.5044393780255, -70.5685971939566 -33.5044199369095, -70.5686241000989 -33.504419596181, -70.5686244508934 -33.5044390372968, -70.5685975447449 -33.5044393780255))",47RFFCWJ+6HCV
-33.51659208,-70.56973756,112.5509,0.7796,"POLYGON((-70.5696527838633 -33.5166138687211, -70.5697003497522 -33.5166095425127, -70.5696965788298 -33.5165804526933, -70.5697420657376 -33.5165763155551, -70.569732412754 -33.5165018502743, -70.5697675995112 -33.5164986499475, -70.569772828944 -33.5165389908561, -70.5697975593649 -33.5165367415538, -70.5698019829553 -33.5165708659213, -70.5697772525249 -33.5165731152248, -70.5697860576855 -33.5166410398633, -70.5696578180184 -33.5166527035503, -70.5696527838633 -33.5166138687211))",47RFFCMJ+9467
-33.5050562,-70.72000718,12.6565,0.6985,"POLYGON((-70.7199775704174 -33.5050515762597, -70.7199941817994 -33.5050334409622, -70.7200367869236 -33.5050608293083, -70.7200201755466 -33.5050789646115, -70.7199775704174 -33.5050515762597))",47RFF7VH+XXHQ
-33.43480846,-70.7614028,23.2085,0.7107,"POLYGON((-70.7613775719953 -33.4347751972117, -70.7614068216438 -33.434769186761, -70.761428026774 -33.4348417284946, -70.761398777103 -33.4348477389509, -70.7613775719953 -33.4347751972117))",47RFH68Q+3CHJ
-33.52552976,-70.67649498,177.0561,0.8968,"POLYGON((-70.6764045800433 -33.5254914810038, -70.6765376334285 -33.52545281343, -70.6765853718484 -33.5255680424182, -70.6764523183128 -33.5256067100475, -70.6764045800433 -33.5254914810038))",47RFF8FF+QCJR
-33.52997229,-70.61120351,81.3739,0.8864,"POLYGON((-70.6111421981478 -33.5300029463202, -70.611146267341 -33.5299365279104, -70.6112648243703 -33.5299416225437, -70.6112607552681 -33.5300080409547, -70.6111421981478 -33.5300029463202))",47RFF9CQ+2G73
-33.48488716,-70.72301802,81.2429,0.7752,"POLYGON((-70.722954619018 -33.4849144786612, -70.7230116226047 -33.4848277916696, -70.7230812869704 -33.4848596685341, -70.7230246770146 -33.4849465356488, -70.722954619018 -33.4849144786612))",47RFG78G+2QXF
-33.4746336,-70.74478065,122.4209,0.8443,"POLYGON((-70.7447074 -33.4746774, -70.7446995 -33.4746011, -70.7448539 -33.4745898, -70.7448618 -33.4746661, -70.7447074 -33.4746774))",47RFG7G4+43XJ
-33.42618627,-70.69370636,122.4121,0.7618,"POLYGON((-70.693712 -33.4262342, -70.6937069 -33.4262123, -70.693629 -33.4262251, -70.6936143 -33.4261623, -70.6937693 -33.4261368, -70.6937891 -33.4262215, -70.693712 -33.4262342))",47RFH8F4+GGFF
-33.49007634,-70.77426853,341.8144,0.8188,"POLYGON((-70.7742348286791 -33.4901157351602, -70.7741909810884 -33.4901283930449, -70.7741416490408 -33.4900084185462, -70.7743073389542 -33.4899605872404, -70.7743756790099 -33.4901267879558, -70.7743525856752 -33.4901334545508, -70.7743697422713 -33.4901751787288, -70.7742709929921 -33.490203685662, -70.7742348286791 -33.4901157351602))",47RFG65G+X79V
-33.48850097,-70.62192604,4.9284,0.7323,"POLYGON((-70.6219167008773 -33.4885209174684, -70.6219240649384 -33.4884796183202, -70.621935384865 -33.4884810354526, -70.6219280208094 -33.4885223346014, -70.6219167008773 -33.4885209174684))",47RFG96H+H6WV
-33.40156552,-70.64757022,17.0095,0.7141,"POLYGON((-70.6475622454957 -33.4015916599422, -70.64754314022 -33.4015509750111, -70.6475782036638 -33.401539391406, -70.6475973089528 -33.4015800763314, -70.6475622454957 -33.4015916599422))",47RFH9X2+9XF9
-33.50886017,-70.68240665,68.6177,0.7493,"POLYGON((-70.6823368065642 -33.508859286843, -70.6824480736623 -33.5088130500519, -70.6824765006204 -33.5088610558221, -70.6823652334785 -33.5089072926411, -70.6823368065642 -33.508859286843))",47RFF8R9+F24H
-33.47091897,-70.7010135,83.7817,0.9061,"POLYGON((-70.7009504017926 -33.4708907983932, -70.701065428985 -33.4708777894793, -70.7010765966219 -33.4709471460391, -70.7009615693404 -33.4709601549661, -70.7009504017926 -33.4708907983932))",47RFG7HX+JHQ8
-33.41593394,-70.73470751,172.7289,0.7945,"POLYGON((-70.7346410589815 -33.4160062422091, -70.7346438238506 -33.4159053737935, -70.7346846352663 -33.4159061605164, -70.7346864551364 -33.4158397665534, -70.7347449885621 -33.415840894882, -70.734744363798 -33.4158636885875, -70.7347638882736 -33.4158640649476, -70.7347599284904 -33.4160085336184, -70.7346410589815 -33.4160062422091))",47RFH7M8+J4FM
-33.47526881,-70.62093419,569.2981,0.9491,"POLYGON((-70.6207870244856 -33.475359611797, -70.620802917242 -33.4751622608903, -70.621081352835 -33.4751780080077, -70.6210654607102 -33.4753753589307, -70.6207870244856 -33.475359611797))",47RFG9FH+VJW6
-33.52420495,-70.7675961,302.2428,0.8185,"POLYGON((-70.7675388 -33.524311, -70.7675439 -33.5241709, -70.7674852 -33.5241694, -70.7674874 -33.5241086, -70.76765 -33.5241127, -70.7676485 -33.5241544, -70.767693 -33.5241555, -70.7676912 -33.5242042, -70.767671 -33.5242037, -70.7676669 -33.5243143, -70.7675388 -33.524311))",47RFF6GJ+8X6X
-33.5268783,-70.79726871,31.4024,0.765,"POLYGON((-70.7972422549822 -33.5269074680773, -70.7972437762196 -33.5268482099867, -70.7972951653338 -33.5268491353614, -70.7972936441316 -33.5269083934514, -70.7972422549822 -33.5269074680773))",47RFF6F3+63XV
-33.52950885,-70.76625758,176.2592,0.8467,"POLYGON((-70.7661769178652 -33.5294698785926, -70.7662681185639 -33.5294715819782, -70.766269328535 -33.5294261413333, -70.7663273689553 -33.5294272253392, -70.7663235800058 -33.5295695234407, -70.7661743386898 -33.5295667360523, -70.7661769178652 -33.5294698785926))",47RFF6CM+5FXQ
-33.46708801,-70.69259946,57.5378,0.8604,"POLYGON((-70.6925547731272 -33.4671187757823, -70.6925674344067 -33.4670476454215, -70.6926441521012 -33.4670572377589, -70.6926314908834 -33.4671283681254, -70.6925547731272 -33.4671187757823))",47RFG8M4+5X6H
-33.4157569,-70.57298545,183.0474,0.8555,"POLYGON((-70.5728983 -33.4158082, -70.5729597 -33.4156703, -70.5730726 -33.4157056, -70.5730112 -33.4158435, -70.5728983 -33.4158082))",47RFHCMG+MRRM
-33.49240161,-70.64534718,85.9216,0.8178,"POLYGON((-70.6452572554789 -33.4923978111416, -70.6453504633301 -33.4923812489278, -70.6453460387015 -33.4923637681242, -70.6453910862676 -33.4923557635418, -70.6453955109044 -33.4923732443436, -70.6454208271861 -33.4923687458403, -70.6454319478968 -33.4924126813249, -70.6452683761117 -33.492441746643, -70.6452572554789 -33.4923978111416))",47RFG953+2VJX
-33.41676532,-70.69775101,15.6539,0.7207,"POLYGON((-70.6977283813803 -33.4167819256018, -70.6977307128726 -33.4167467093194, -70.6977736513039 -33.416748708495, -70.6977713198294 -33.4167839247777, -70.6977283813803 -33.4167819256018))",47RFH8M2+7VX9
-33.42341111,-70.69813951,65.8982,0.8624,"POLYGON((-70.6980902230584 -33.4233792346993, -70.6981678288066 -33.4233646341391, -70.6981887900146 -33.4234429750652, -70.6981111842013 -33.4234575756405, -70.6980902230584 -33.4233792346993))",47RFH8G2+JPQG
-33.45341735,-70.71897025,34.9347,0.7,"POLYGON((-70.7189712176849 -33.4533383822126, -70.7189705364204 -33.4533851344745, -70.7190036326829 -33.453385473343, -70.7190032778687 -33.453409823438, -70.7189696246861 -33.4534477029294, -70.7189693450249 -33.4534668948979, -70.718939035033 -33.4534665845509, -70.7189712176849 -33.4533383822126))",47RFG7WJ+JCJ9
-33.44341135,-70.56718152,238.0949,0.93,"POLYGON((-70.5670579884822 -33.443394493522, -70.5671402158967 -33.443312301358, -70.5673050452603 -33.4434281969673, -70.5672228179009 -33.4435103892379, -70.5670579884822 -33.443394493522))",47RFHC4M+J4PC
-33.50207429,-70.77254927,16.0177,0.7525,"POLYGON((-70.7725346411999 -33.5021013234431, -70.7725353454901 -33.5020469916923, -70.7725639363136 -33.5020472518122, -70.772563232042 -33.5021015835621, -70.7725346411999 -33.5021013234431))",47RFF6XG+5XG3
-33.39117553,-70.68527935,97.2333,0.777,"POLYGON((-70.6852015053035 -33.3911953317496, -70.6852181224425 -33.3911306056327, -70.6853571892485 -33.391155728717, -70.6853405722096 -33.3912204548492, -70.6852015053035 -33.3911953317496))",47RFJ857+GVHR
